edu,sort,lat,lon
2724090,ДОО,55.541739,37.523967
27261030,ДОО,55.796995,37.55774
27301037,ДОО,55.80693,37.51481
27431103,ДОО,55.817378,37.489905
2752978,Школы,55.991632,37.230967
275393,Школы,55.793921,37.814727
2765711,Школы,55.66694,37.509097
276618,Школы,55.811786,37.714987
27722731,ДОО,55.596553,37.66882
2782996,Школы,55.99301,37.171234
2787997,ДОО,55.99441,37.172992
282554,Школы,55.768282,37.588044
2822617,ДОО,55.716007,37.413804
28282022,Школы,55.801895,37.398363
2842643,ДОО,55.646289,37.337509
2850348,ДОО,55.759718,37.785708
2855387,Школы,55.795589,37.728589
286342,ДОО,55.758535,37.778111
304304,Школы,55.722627,37.409093
2871378,ДОО,55.801219,37.718244
28963289,ДОО,55.697261,37.754291
28983307,ДОО,55.705329,37.790046
292603,ДОО,55.767281,37.616029
29162690,Школы,55.730517,37.620547
29203526,Школы,55.684588,37.920801
29243690,ДОО,55.685507,37.563754
29273637,ДОО,55.695314,37.741111
29283643,ДОО,55.69763,37.741696
29313677,ДОО,55.716814,37.673125
29362967,ДОО,55.654234,37.614765
29392990,Школы,55.624696,37.719906
29572678,Школы,55.720475,37.569131
29603076,ДОО,55.621995,37.655123
29623038,Школы,55.608956,37.75187
29753097,ДОО,55.625281,37.653723
29803254,Школы,55.68918,37.849795
33,Школы,55.709065,37.930475
176176,ДОО,55.731354,37.427225
30054036,ДОО,55.664146,37.555081
301301,ДОО,55.674805,37.598978
31202098,ДОО,55.779484,37.485077
301335,Школы,55.758591,37.798123
30272621,ДОО,55.776358,37.600261
30352791,Школы,55.639564,37.763925
30451782,Школы,55.889739,37.651045
30482851,ДОО,55.615525,37.750522
30584234,Школы,56.006371,37.210969
306306,ДОО,55.729738,37.719976
3063232,Школы,55.708295,37.82192
30614188,ДОО,55.604811,37.547838
30692304,Школы,55.443941,37.524001
32201341,ДОО,55.83984,37.576341
307412,Школы,55.805812,37.822511
30812514,Школы,55.761857,37.597512
30842499,ДОО,55.78979,37.625401
3123233,Школы,55.707811,37.823783
31241963,ДОО,55.833644,37.419295
31293900,Школы,55.682943,37.52694
31342226,Школы,55.323739,37.394449
31392147,ДОО,55.793623,37.488414
315315,Школы,55.758232,37.793622
3152327,ДОО,55.74442,37.872301
31542225,ДОО,55.32332,37.395782
31572882,ДОО,55.637142,37.717481
31581555,ДОО,55.821982,37.581678
316316,ДОО,55.7554,37.79938
3163222,Школы,55.706669,37.823445
31771793,ДОО,55.936193,37.549134
31781779,ДОО,55.889599,37.665591
31801736,ДОО,55.835248,37.641823
32033066,Школы,55.59895,37.718685
32091231,ДОО,55.884133,37.489094
32101187,Школы,55.896516,37.532763
322322,Школы,55.827824,37.773684
32231232,ДОО,55.875811,37.513962
32261391,ДОО,55.864388,37.49666
3228641,ДОО,55.647391,37.339706
323365,ДОО,55.743661,37.779901
32392589,Школы,55.737753,37.652047
32452392,ДОО,55.747235,37.588042
360360,Школы,55.846719,37.47905
3260895,Школы,55.741695,37.477609
3268887,ДОО,55.732366,37.458238
3270834,Школы,55.671066,37.458044
3274768,Школы,55.652984,37.403638
329490,ДОО,55.79099,37.66302
32907,ДОО,55.817213,37.72178
3294940,Школы,55.966113,37.154144
33014279,Школы,55.975179,37.15924
3306247,ДОО,55.717204,37.882206
33092756,ДОО,55.585699,37.644896
331484,ДОО,55.79849,37.685804
3328371,Школы,55.742886,37.75939
334476,Школы,55.793365,37.684679
3340502,Школы,55.613063,37.288847
3343533,ДОО,55.757822,37.403872
33622333,ДОО,55.571545,37.481903
34063901,Школы,55.685064,37.526834
34083989,ДОО,55.641631,37.476193
34144262,ДОО,55.619812,37.476691
34224023,ДОО,55.626684,37.480106
34284054,Школы,55.652222,37.559725
34344049,ДОО,55.664096,37.568911
34413990,ДОО,55.6417,37.483386
34473047,Школы,55.605619,37.709245
34523875,ДОО,55.679911,37.537291
34533823,ДОО,55.651116,37.524253
34553825,ДОО,55.646904,37.538794
34573839,ДОО,55.642508,37.531224
34763908,Школы,55.682,37.526544
348348,ДОО,55.807968,37.784779
348291,ДОО,55.747578,37.788463
34814292,ДОО,55.428791,36.869827
34883738,Школы,55.684068,37.546113
34923745,Школы,55.695256,37.548893
34953689,ДОО,55.686178,37.561756
34964303,ДОО,55.554184,37.556719
3500743,ДОО,55.703073,37.513203
3505414,Школы,55.808012,37.822138
35083363,Школы,55.672623,37.751054
35263423,Школы,55.651157,37.754605
35284129,ДОО,55.503248,37.595636
503bc173-370a-4c99-b3cf-7dd272c0501f,Школы,55.848064,37.633818
35453952,Школы,55.56914,37.572627
35461427,Школы,55.777623,37.529172
35523249,ДОО,55.69718,37.856496
356356,ДОО,55.869135,37.682598
3563342,Школы,55.740669,37.719987
35613344,Школы,55.74721,37.721256
35763104,ДОО,55.635251,37.590474
3581437,Школы,55.775563,37.725026
3593299,ДОО,55.700932,37.78921
3599808,Школы,55.663468,37.490394
361109,ДОО,55.820671,37.514849
36072988,ДОО,55.61083,37.70485
36082978,ДОО,55.667774,37.617197
37122854,Школы,55.62551,37.739117
36282998,ДОО,55.614431,37.727587
36493058,Школы,55.601473,37.731204
d54b9592-a07c-4c41-ab29-c2e934d3bdff,Школы,55.883877,37.64811
36533063,Школы,55.607914,37.738543
36542749,Школы,55.583477,37.643255
3659159,ДОО,55.762954,37.823799
3672158,Школы,55.764071,37.824255
36832780,Школы,55.635506,37.767942
36952842,ДОО,55.619277,37.758373
37032811,Школы,55.714466,37.625692
37112857,ДОО,55.624875,37.746382
37942724,Школы,55.582607,37.677183
37172875,ДОО,55.620966,37.747103
37222922,ДОО,55.667229,37.625095
37272913,ДОО,55.680803,37.641348
37391969,Школы,55.833046,37.459465
37422568,Школы,55.752699,37.662961
375375,ДОО,55.833832,37.526463
3753265,Школы,55.703726,37.811058
37512615,Школы,55.7877,37.595735
37602665,Школы,55.74405,37.597758
37712663,Школы,55.740304,37.577203
37862689,Школы,55.722432,37.607988
379153,Школы,55.718452,37.830359
3799148,Школы,55.818682,37.829216
3802146,Школы,55.824497,37.828034
381381,Школы,55.808835,37.791435
38182425,ДОО,55.777639,37.682632
38462541,Школы,55.75924,37.596684
38472539,ДОО,55.76033,37.595817
38582494,Школы,55.781701,37.643113
386386,Школы,55.735217,37.4809
38692136,Школы,55.805362,37.467279
38904184,ДОО,55.608692,37.515802
38972155,ДОО,55.849106,37.414009
39091905,Школы,55.842311,37.349564
5501fdca-4ea4-46cf-a999-eadf81150470,Школы,55.890466,37.65729
39134201,ДОО,55.605858,37.525792
39234297,Школы,55.556465,37.557835
39244300,ДОО,55.544939,37.54996
39251942,Школы,55.841552,37.388659
39321902,ДОО,55.840398,37.363319
39431938,ДОО,55.853584,37.384811
39492032,Школы,55.806828,37.419313
39542035,ДОО,55.818306,37.398891
39592033,Школы,55.806053,37.419136
39631993,Школы,55.856924,37.426859
39682045,ДОО,55.807551,37.404483
39692046,Школы,55.809767,37.407945
397397,ДОО,55.825276,37.763831
3973396,ДОО,55.672496,37.792558
39713942,ДОО,55.659004,37.509696
39722127,Школы,55.807227,37.45229
39782051,ДОО,55.814463,37.396404
3984119,Школы,55.548107,37.563854
39842021,Школы,55.858798,37.444005
39861721,Школы,55.865824,37.587547
39931699,Школы,55.851809,37.616299
40001789,Школы,55.941294,37.522707
401401,ДОО,55.677233,37.628556
4013529,Школы,55.688151,37.923172
40231810,ДОО,55.873377,37.642084
40351826,Школы,55.867084,37.635331
40481878,ДОО,55.89738,37.394256
40601552,ДОО,55.820123,37.588816
40671553,ДОО,55.821516,37.586486
40751577,Школы,55.906663,37.552779
40781665,Школы,55.82462,37.624877
40791647,Школы,55.825224,37.643431
40831659,Школы,55.803939,37.631803
40841601,ДОО,55.871152,37.692329
40861607,Школы,55.876087,37.696563
40871608,ДОО,55.878041,37.697718
40931670,Школы,55.868775,37.608694
40941671,ДОО,55.870143,37.615516
41011716,ДОО,55.854752,37.586889
41041685,ДОО,55.868612,37.603284
4107127,ДОО,55.826029,37.810465
41091683,ДОО,55.868056,37.600434
411411,ДОО,55.675763,37.755398
4113558,Школы,55.657472,37.699505
41171313,Школы,55.79978,37.508311
41201319,ДОО,55.797586,37.505133
41231331,ДОО,55.809049,37.497515
41621468,ДОО,55.876817,37.677494
cb19c5ee-a40d-4fff-98b9-b35dd9b82cb2,ДОО,55.728455,37.712411
41721529,ДОО,55.891814,37.602477
41741533,Школы,55.888387,37.619225
418418,ДОО,55.785944,37.457945
4183522,ДОО,55.682556,37.924683
41851120,ДОО,55.81801,37.491161
41861122,Школы,55.829529,37.485068
419419,Школы,55.804551,37.776545
41921135,ДОО,55.878563,37.561515
429429,ОК,55.720291,37.459954
434175,Школы,55.762326,37.838041
441441,ДОО,55.863417,37.676861
442442,Школы,55.800236,37.815592
450450,Школы,55.867001,37.687555
459459,ДОО,55.699428,37.75576
4592963,Школы,55.646006,37.612345
468468,ОК,55.674738,37.575038
472472,ДОО,55.662747,37.580592
4723027,ДОО,55.610154,37.756887
473473,ДОО,55.652005,37.57174
4733028,ДОО,55.601045,37.742779
484484,ОК,55.716824,37.805993
485485,Школы,55.815612,37.704245
5023054,ДОО,55.605724,37.735568
504506,Школы,55.704565,37.8099
489489,ОК,55.871804,37.542266
4922942,ДОО,55.675519,37.690019
498500,ДОО,55.806316,37.783586
4982953,Школы,55.684202,37.681247
54102,ДОО,55.502333,37.579032
503166,Школы,55.759864,37.827548
5103012,Школы,55.619038,37.699314
5152997,Школы,55.616423,37.724231
517519,Школы,55.751513,37.80411
520522,Школы,55.802283,37.832964
5223141,Школы,55.617902,37.601141
9034d49a-d07a-4f70-a319-712353d99f4c,ДОО,55.806136,37.715805
5253173,Школы,55.592031,37.606344
5313117,ДОО,55.629068,37.610125
5333106,Школы,55.636515,37.608137
537539,ДОО,55.53849,37.577723
5373099,Школы,55.635047,37.596326
549551,ДОО,55.731756,37.758634
5493273,Школы,55.717549,37.804812
552554,ДОО,55.733297,37.748758
5523231,ДОО,55.711597,37.809426
5602588,Школы,55.736495,37.667982
5663218,Школы,55.699757,37.814648
5762600,ДОО,55.733015,37.68036
591593,Школы,55.486598,37.497912
5772630,Школы,55.764666,37.614368
581583,Школы,55.474108,37.540277
586588,ДОО,55.473491,37.539717
5862570,ДОО,55.741253,37.666406
5892532,ДОО,55.760762,37.565081
5959,ОК,55.498719,37.34324
5962830,Школы,55.713764,37.595424
597599,Школы,55.828559,37.594105
5982563,Школы,55.74365,37.646291
60747,Школы,55.698021,37.489107
607609,Школы,55.795697,37.816985
6161,ДОО,55.793155,37.344719
624626,Школы,55.808233,37.454357
64705,ДОО,55.694263,37.457598
7332475,Школы,55.782661,37.674637
6412718,ДОО,55.583871,37.684645
642644,Школы,55.739085,37.403142
729731,ОК,55.719322,37.612301
6482743,Школы,55.578271,37.644666
649651,Школы,55.808116,37.652004
65534,Школы,55.770747,37.413602
8391458,Школы,55.881301,37.593665
6542924,ДОО,55.679352,37.680618
6592904,Школы,55.676637,37.631564
6652836,Школы,55.615036,37.734155
6692895,ДОО,55.646592,37.664007
6742845,Школы,55.623831,37.734119
678680,ДОО,55.693227,37.585604
6784185,ДОО,55.606077,37.540393
95a82a02-3aee-465a-9738-88e71476592c,ДОО,55.810808,37.729196
6893544,ДОО,55.7055,37.917695
697699,Школы,55.75852,37.824361
703705,Школы,55.861733,37.371111
709711,ДОО,55.85846,37.644657
7092413,Школы,55.764632,37.649463
71061,ДОО,55.722401,37.818166
7122436,Школы,55.773779,37.707106
7132437,ДОО,55.768005,37.670667
7152414,Школы,55.769376,37.677965
7162415,Школы,55.758943,37.651528
7262548,Школы,55.765479,37.558073
7352418,ДОО,55.755473,37.652489
7401909,Школы,55.846568,37.343482
7461861,Школы,55.852773,37.690461
747749,ОК,55.804915,37.614531
75668,Школы,55.639106,37.347583
7592031,Школы,55.807722,37.41553
8411469,Школы,55.874352,37.662713
7611986,ДОО,55.861809,37.426121
767111,ДОО,55.80759,37.763405
7777,Школы,55.780746,37.333241
774776,Школы,55.561975,37.5801
7751958,ДОО,55.816948,37.427887
7782010,ДОО,55.85324,37.426034
7961296,ДОО,55.947025,37.345787
797799,ДОО,55.53166,37.157839
7972164,ДОО,55.846644,37.442783
88,Школы,55.515303,37.277283
8080,ДОО,55.685305,37.509165
80793,ДОО,55.66327,37.422655
8004178,ДОО,55.592159,37.537786
807809,ДОО,55.537431,37.473701
807867,ДОО,55.72499,37.464823
8161520,ДОО,55.893174,37.623463
8231513,ДОО,55.899938,37.615093
831833,ОК,55.710019,37.4946
832834,ДОО,55.712149,37.495625
8321424,Школы,55.773663,37.54217
8331415,ДОО,55.781128,37.512716
836838,ОК,55.560378,37.500951
8371496,ДОО,55.895506,37.590055
839841,ДОО,55.544381,37.454954
8491642,ДОО,55.803207,37.613622
854856,ДОО,55.551309,37.51119
8541658,Школы,55.80366,37.632217
8551546,Школы,55.817678,37.586802
859861,ОК,55.58963,37.483551
8686,Школы,55.68829,37.450226
867869,ОК,55.803225,37.579159
8753010,ДОО,55.623122,37.697167
8791698,ДОО,55.864069,37.618916
882884,ОК,55.778769,37.693621
884886,ДОО,55.663127,37.595753
8843352,ДОО,55.756938,37.696461
8989,ДОО,55.690197,37.645846
89761,ДОО,55.703,37.500393
891893,Школы,55.838032,37.651613
897899,ОК,55.85575,37.487869
901903,Школы,55.667681,37.497036
9021855,Школы,55.880985,37.720258
9041838,ДОО,55.876293,37.710115
9071824,ДОО,55.873363,37.631746
9141847,Школы,55.874212,37.723801
92764,ДОО,55.651755,37.403887
921923,Школы,55.868796,37.475848
925927,ОК,55.845365,37.68327
95753,ДОО,55.715125,37.517252
9301113,ДОО,55.818184,37.505542
932854,ДОО,55.739616,37.502197
933935,Школы,55.744669,37.488956
93813,Школы,55.814565,37.723532
9595,ДОО,55.563484,37.298142
950952,ОК,55.707072,37.950422
9511186,ДОО,55.882472,37.525528
952954,ОК,55.710395,37.930681
956958,ДОО,55.708657,37.688145
9561230,ДОО,55.865752,37.529829
96758,ДОО,55.689692,37.496131
960962,Школы,55.705279,37.590692
9631149,ДОО,55.885137,37.560504
968970,ОК,55.557555,37.342569
9701330,Школы,55.794182,37.506779
9751328,Школы,55.802522,37.515503
151092,Школы,55.857806,37.566446
9781315,Школы,55.801204,37.518203
981983,ДОО,55.835066,37.434318
9811261,ДОО,55.829348,37.520119
984986,ДОО,55.555172,37.46627
9841249,Школы,55.822916,37.529304
9891292,ДОО,55.938855,37.356497
9911286,ДОО,55.858554,37.481641
9921392,Школы,55.859646,37.497297
31671605,Школы,55.879904,37.691035
998850,ДОО,55.76551,37.490424
10041006,Школы,55.797307,37.710783
10071388,ДОО,55.865931,37.500857
078985bf-6629-4a49-94ed-25fcda70c32a,ДОО,55.811754,37.739442
101584,ДОО,55.799896,37.821237
10221024,Школы,55.447531,37.52439
1027501,ДОО,55.612433,37.289848
103103,Школы,55.555143,37.451935
1035726,ДОО,55.731323,37.535918
10463288,ДОО,55.705265,37.751667
78503bb3-ee63-4057-888b-0accc6480c7f,ДОО,55.712552,37.737429
1060840,ДОО,55.666474,37.452612
10651067,ДОО,55.649195,37.527333
10654232,ДОО,56.008131,37.204673
10681702,ДОО,55.855936,37.617471
10781089,ДОО,55.871241,37.557439
1081995,Школы,55.998431,37.177828
1190506,ДОО,55.734967,37.52075
1086300,ДОО,55.732104,37.857973
1087298,ДОО,55.738612,37.865268
109109,ДОО,55.516636,37.29341
109883,Школы,55.732822,37.467336
1093276,ДОО,55.749352,37.81036
11111113,ДОО,55.794511,37.336199
1111254,ДОО,55.715266,37.897053
1112329,Школы,55.752254,37.774262
1124324,ДОО,55.741725,37.850375
1125284,ДОО,55.748922,37.812668
13661369,ДОО,55.474641,37.414239
1132282,Школы,55.754876,37.822526
1134366,ДОО,55.74298,37.780166
11354248,Школы,55.976386,37.190779
1147349,Школы,55.755054,37.786251
1148350,Школы,55.754011,37.786591
11501152,ОК,55.558652,37.251345
116116,ДОО,55.378223,37.422105
116874,ДОО,55.731665,37.469442
11641166,ДОО,55.654196,37.426913
1164440,ДОО,55.768279,37.731434
11763051,Школы,55.601032,37.713203
1180458,ДОО,55.773374,37.73516
1201235,Школы,55.703889,37.864998
12171219,ДОО,55.858673,37.548022
12174271,Школы,55.371661,37.375572
1232207,ДОО,55.799866,37.789154
12341236,ДОО,55.76145,37.473497
1234204,Школы,55.797164,37.773545
9738f74b-773d-4f01-9744-123659e04939,ДОО,55.697644,37.741698
12371239,ДОО,55.807536,37.752595
1237211,Школы,55.791725,37.797002
1238214,ДОО,55.802321,37.797562
1239215,ДОО,55.799903,37.785153
12441246,Школы,55.534862,37.164512
12461248,ОК,55.890683,37.688062
127770,Школы,55.648997,37.398734
12711273,Школы,55.540633,37.330099
12741276,ОК,55.702415,37.703995
12801282,ОК,55.482991,37.548699
12824011,ДОО,55.627714,37.506792
13941397,ОК,55.595569,37.532244
12831285,ДОО,55.765932,37.520916
12834022,ДОО,55.623592,37.487842
12841286,ОК,55.765881,37.525106
12901292,ОК,55.472443,37.491803
12924018,ДОО,55.622252,37.493575
12961298,Школы,55.857926,37.544757
12984068,ДОО,55.547428,37.535999
130331,ДОО,55.812115,37.703589
1307193,ДОО,55.771259,37.829619
140876,ДОО,55.734046,37.485974
1322201,ДОО,55.798191,37.763503
13332278,ДОО,55.46615,36.943696
13401343,ДОО,55.703538,37.631247
13671370,ДОО,55.4826,37.423193
13401622,ДОО,55.832729,37.587045
13414121,ДОО,55.546371,37.56589
13423791,ДОО,55.653513,37.573493
13443790,Школы,55.651798,37.576593
fdc9a936-cb22-4fc4-9ed5-b5a86e7257e6,ДОО,55.698181,37.749367
13541357,ДОО,55.581171,37.440222
13542367,ДОО,55.373001,37.381183
13551358,Школы,55.820117,37.864787
13581361,ОК,55.534337,37.359308
13602960,Школы,55.646158,37.613762
13613032,ДОО,55.597658,37.717369
13663895,Школы,55.674651,37.5371
13673822,Школы,55.630767,37.523311
13731376,ОК,55.855526,37.41462
13741377,ДОО,55.826386,37.502351
13773798,Школы,55.656565,37.588555
13831386,ДОО,55.487469,36.920222
13833845,ДОО,55.640615,37.51922
13901393,ДОО,55.815792,37.735908
13903876,ДОО,55.67759,37.526381
14021405,ОК,55.501027,37.389958
14041407,ОК,55.492,37.39757
14084098,ДОО,55.548709,37.529464
14101413,ДОО,55.419505,37.34549
14112355,Школы,55.47514,37.310491
14161419,ОК,55.824919,37.663053
14211424,ДОО,55.754058,37.673974
14213854,ДОО,55.666574,37.589344
14251428,ДОО,55.722007,37.403849
14253862,ДОО,55.674868,37.595125
14272200,ДОО,55.313621,37.183754
14283293,ДОО,55.709402,37.755172
14291432,ДОО,55.598269,37.368274
14293859,ДОО,55.677705,37.610371
14321435,ОК,55.652801,37.485279
14421445,Школы,55.832029,37.663971
14452094,ДОО,55.77915,37.461946
14623734,ДОО,55.692501,37.540715
14713774,ДОО,55.650665,37.597103
148148,ДОО,55.709859,37.640815
148420,ДОО,55.805535,37.785187
14803746,Школы,55.702981,37.554446
14863315,Школы,55.702624,37.769061
14982215,Школы,55.517223,37.345537
14993268,Школы,55.700342,37.813731
1515,ДОО,55.626821,37.641296
59b04420-e6cf-476b-8985-a61cf2de5366,ДОО,55.714976,37.755048
15453762,Школы,55.699809,37.557152
15482228,Школы,55.597867,37.160779
1549176,Школы,55.757043,37.837976
155504,ДОО,55.747896,37.551259
15543618,Школы,55.709186,37.792804
1559938,ДОО,55.966927,37.191983
b1030667-95e2-4113-9dcb-48c731ff891a,ДОО,55.823453,37.7617
15683588,ДОО,55.71822,37.745739
15753562,ДОО,55.688022,37.721482
15783583,ДОО,55.681032,37.7249
158158,ДОО,55.590686,37.175311
158523,Школы,55.736824,37.528191
15883571,ДОО,55.689987,37.719449
15923641,ДОО,55.711308,37.732974
15983599,ДОО,55.727063,37.761669
16013649,Школы,55.701226,37.741002
16111661,ДОО,55.81561,37.626009
16183596,ДОО,55.72496,37.769733
162474,Школы,55.786145,37.6854
1625989,Школы,55.987522,37.174977
16314293,ДОО,55.480475,37.393877
164164,Школы,55.739661,37.739126
165527,Школы,55.740357,37.545114
16532085,ДОО,55.77739,37.473751
16583646,Школы,55.706087,37.742156
170170,ОК,55.669948,37.579555
17003684,Школы,55.687896,37.581774
1710942,ДОО,55.973759,37.152512
17303436,ДОО,55.649731,37.732717
17321423,Школы,55.776059,37.52991
17391632,ДОО,55.796675,37.607518
177444,Школы,55.861867,37.37124
17753512,ДОО,55.654141,37.713386
17773511,ДОО,55.649892,37.711801
17822101,Школы,55.785402,37.451927
17903539,ДОО,55.702308,37.932309
1793829,ДОО,55.657415,37.470181
17982176,ДОО,55.844657,37.437774
180180,ДОО,55.691195,37.51213
1802911,Школы,55.679138,37.654408
18043503,Школы,55.651747,37.7357
18142074,Школы,55.770893,37.478754
0afdfac0-d06d-4cd0-a5e1-84f8ba865bc4,Школы,55.654506,37.564807
18183579,Школы,55.67026,37.722444
18193577,Школы,55.681828,37.727654
18223536,Школы,55.711516,37.945432
18283129,ДОО,55.63609,37.615704
1831803,ДОО,55.915591,37.550645
18323574,ДОО,55.65428,37.704739
185185,ДОО,55.621526,37.314748
185596,Школы,55.744975,37.430145
18523390,ДОО,55.668706,37.747805
186593,ДОО,55.739603,37.43714
18683323,ДОО,55.71407,37.773678
19113369,ДОО,55.674822,37.747192
19251535,ДОО,55.888403,37.609739
19281404,ДОО,55.78521,37.536078
19321287,ДОО,55.859068,37.480844
1942388,Школы,55.795596,37.730969
19591414,ДОО,55.779442,37.51374
19651429,ДОО,55.779299,37.528589
19663437,ДОО,55.645414,37.732623
19763451,Школы,55.643588,37.720479
19813454,Школы,55.64381,37.737488
19923921,Школы,55.671392,37.525103
19983804,Школы,55.656984,37.580239
22,Школы,55.709938,37.925637
20123806,ДОО,55.661935,37.606384
203203,ОК,55.380904,37.358019
20313892,ДОО,55.671954,37.538647
20363887,ДОО,55.677002,37.547564
20438,ДОО,55.81033,37.73224
20522315,Школы,55.563933,37.47142
20673957,ДОО,55.560371,37.582514
20822558,Школы,55.762838,37.546797
20933973,Школы,55.573938,37.586732
20954066,ДОО,55.548712,37.547681
21172263,ДОО,55.590343,37.37125
21182281,Школы,55.468151,36.938303
21192340,ДОО,55.591488,37.462096
212212,Школы,55.723811,37.467082
21444270,ДОО,55.578421,37.356628
21452365,Школы,55.549606,37.323759
22092087,ДОО,55.776236,37.460531
215627,Школы,55.717247,37.419795
21522246,ДОО,55.605399,37.348865
217225,ДОО,55.644384,37.359163
265265,Школы,55.929814,37.359108
21712198,ДОО,55.317005,37.159146
21812336,ДОО,55.542032,37.496018
21904145,Школы,55.544785,37.553791
221116,Школы,55.816764,37.519836
d983532d-4d1d-45bd-a6e9-7298da2edd88,ДОО,55.669358,37.771813
221574,ДОО,55.786193,37.36261
22133182,ДОО,55.598144,37.598168
22243784,ДОО,55.663565,37.582875
6b3d6f8f-ca64-4658-87c6-d65fed8d86b2,Школы,55.503168,37.578823
22303098,Школы,55.621475,37.662796
224229,Школы,55.70232,37.393926
2246845,ДОО,55.764675,37.493235
2248811,ДОО,55.665113,37.497477
22544084,Школы,55.540446,37.507806
22553285,Школы,55.631643,37.79687
c833a30a-62e5-4116-a771-c1b9b520db93,Школы,55.50184,37.592724
22623305,Школы,55.70403,37.76039
2272748,ДОО,55.697017,37.494118
2278655,Школы,55.868894,37.703762
228228,Школы,55.878375,37.535179
22883140,ДОО,55.618507,37.604866
23073035,ДОО,55.6099,37.738049
2290820,Школы,55.655208,37.4859
22933203,Школы,55.591625,37.596359
22951291,Школы,55.938855,37.356497
2296824,ДОО,55.659968,37.470903
231117,ДОО,55.831753,37.502732
23013188,Школы,55.605132,37.617064
23113635,Школы,55.713525,37.737777
23502892,Школы,55.646101,37.663501
23602578,Школы,55.74518,37.676849
23642705,ДОО,55.599188,37.666782
23712664,ДОО,55.729749,37.56174
23822650,ДОО,55.743806,37.580379
239239,ДОО,55.859714,37.463716
239610,ДОО,55.723078,37.427234
23902729,Школы,55.596223,37.666153
242380,ДОО,55.503129,37.556897
24042632,ДОО,55.779952,37.615725
269ef83b-9e22-4e6d-b442-9c52426f3c06,Школы,55.502294,37.59655
24102451,Школы,55.731975,37.631967
24112452,ДОО,55.73484,37.634394
24372151,ДОО,55.79683,37.48367
a4334a66-8b4e-4d69-bd29-67c8e0b26339,ДОО,55.799427,37.778402
24454206,Школы,55.601634,37.526946
24751898,ДОО,55.830093,37.349712
24881984,Школы,55.852496,37.430221
2525,ОК,55.701048,37.648857
044917e9-4bbf-4782-b67f-94a03f875c36,ДОО,55.723495,37.77493
25021989,ДОО,55.858163,37.408192
25191752,ДОО,55.848974,37.644081
25511821,ДОО,55.871739,37.629541
25591835,ДОО,55.87525,37.713898
256285,Школы,55.743285,37.782108
25731507,ДОО,55.892997,37.613425
64593053-3f76-419a-8e53-5f03113b31a6,ДОО,55.706042,37.774526
25751580,ДОО,55.902504,37.568825
258258,Школы,55.69437,37.646999
25831623,ДОО,55.832697,37.585289
25971690,Школы,55.858705,37.619306
26031615,Школы,55.884378,37.696954
26191339,Школы,55.842364,37.573569
26231393,ДОО,55.859809,37.502326
26252649,ДОО,55.742721,37.580714
26361218,Школы,55.883215,37.49173
26891219,Школы,55.882503,37.492467
264264,ДОО,55.92954,37.36123
264358,Школы,55.757413,37.79285
26481480,ДОО,55.86703,37.660428
26511276,Школы,55.868214,37.4685
26561123,ДОО,55.830283,37.486052
26571121,Школы,55.817437,37.493261
266266,ДОО,55.934919,37.342893
2664043,Школы,55.664623,37.559058
26632501,Школы,55.772416,37.62602
26642489,Школы,55.782247,37.634872
26701147,ДОО,55.884152,37.560643
26801167,ДОО,55.847807,37.490648
27193358,ДОО,55.763384,37.715678
27281031,ДОО,55.797813,37.554914
2741914,Школы,55.979367,37.156785
2750986,ДОО,55.984885,37.177719
2751991,Школы,55.996948,37.18615
27561073,Школы,55.789282,37.577032
dbe553ac-84c7-4d18-b4a5-6706e3b7cda4,Школы,55.591956,37.606707
2761377,Школы,55.871331,37.490565
27601074,Школы,55.867533,37.555085
27671042,Школы,55.803922,37.541431
2769714,Школы,55.672843,37.492812
27801070,ДОО,55.787099,37.57063
2788998,Школы,55.993124,37.193121
27901033,ДОО,55.809665,37.536864
27971014,Школы,55.983912,37.188467
2828,Школы,55.585278,37.604908
280280,ДОО,55.697185,37.82135
280541,Школы,55.756131,37.412786
31661494,Школы,55.86669,37.67701
28033,ДОО,55.810476,37.728165
2804499,ДОО,55.616104,37.298892
28061075,Школы,55.871004,37.55241
2821614,ДОО,55.716934,37.435424
2831626,ДОО,55.724222,37.441081
28452974,Школы,55.648195,37.614663
2849377,ДОО,55.764352,37.785894
28524093,Школы,55.533539,37.502769
2859477,ДОО,55.797866,37.685588
2861339,Школы,55.758907,37.775683
28651448,Школы,55.818705,37.659893
2877370,Школы,55.741344,37.762568
2879435,ДОО,55.810544,37.822004
2881489,ДОО,55.785263,37.676588
2884464,ДОО,55.782127,37.736039
5ed10c71-2ad5-49b6-be7f-da8475360601,Школы,55.784814,37.670093
28943283,ДОО,55.632472,37.797463
28973316,ДОО,55.695236,37.762506
291393,Школы,55.796988,37.738527
29133530,ДОО,55.701224,37.947731
29513083,Школы,55.615526,37.646807
29213543,Школы,55.701133,37.916301
29223685,Школы,55.691628,37.57968
294294,Школы,55.807778,37.717566
29412980,Школы,55.658678,37.612194
29462948,ДОО,55.678051,37.674376
295295,Школы,55.691968,37.609478
29613037,ДОО,55.609424,37.748308
297297,ДОО,55.65528,37.608594
297345,ДОО,55.755573,37.780418
29703175,Школы,55.602571,37.620988
29773143,ДОО,55.617442,37.604282
29793092,ДОО,55.635222,37.664578
298298,ДОО,55.644036,37.612341
298346,ДОО,55.754422,37.785459
29842609,ДОО,55.773327,37.600437
