УИН,количество этажей всего,высота объекта,Этажность объекта подземная,Этажность объекта наземная,Количество квартир,Общая площадь объекта,Площадь жилых помещений объекта,lon,lat,pricemetr,metroprox,rwprox,medprox,kidprox,schoolprox,cemetprox,industrprox,liveratio,highratio
HH4870-10-0002-001,16.0,54.2,2.0,14.0,551.0,80594.1,45268.7,37.49739495084704,55.717386088826814,0.40133397670844756,0.00742276411184151,0.0161582875656703,0.016928041656789832,0.0032556263462656192,0.0042645978130955685,0.05873149202032589,0.03816035540604048,0.5616875180689405,3.8714285714285714
IH1321-10-0001-001,18.0,60.0,1.0,17.0,735.0,88209.33,50393.3,37.71178168802392,55.798682138157304,0.45014371491586513,0.004249176996890225,0.018021592984360294,0.01142067740011845,0.00040643194455033303,0.001699524263075842,0.0063810278303297096,0.014783418739611094,0.5712921751021123,3.5294117647058822
HI3870-10-0001-001,20.0,65.31,1.0,19.0,537.0,41551.2,24985.9,37.477146951475426,55.54093437504408,0.2464096258279845,0.021656706422495817,0.042558081726157146,0.01027691646805255,0.004914083665395357,0.004907624923207546,0.031656956250817825,0.07889291020593248,0.6013280001540269,3.4373684210526316
GG6504-10-0002-001,16.0,51.02,2.0,14.0,182.0,19557.0,10321.7,37.22001733219786,55.99303202720099,0.17540722391075375,0.19168786656723008,0.037944846256755434,0.00559853084586994,0.002872334031183243,0.0007684830392962702,0.019352794847399185,0.24555916629182822,0.5277752211484379,3.6442857142857146
HH3299-10-0003-001,34.0,99.94,1.0,33.0,1103.0,81186.4,51577.2,37.44088065518531,55.66770064960229,0.28936630681732867,0.008335046936660572,0.01809786807350567,0.01317265288595306,0.0010738709209426915,0.00418058558740619,0.006651308224520638,0.0020793749638042653,0.6352935959717391,3.0284848484848483
HH5560-10-0002-001,18.0,48.565,4.0,14.0,453.0,151564.0,58860.7,37.51649142716549,55.73213965500703,0.7875758314312279,0.004291013911319948,0.0012061915654088557,0.013892482304917552,0.005111684878400117,0.0053880693558463096,0.04018914329804879,0.017748304111980643,0.38835541421445724,3.468928571428571
GI8558-10-0001-001,10.0,30.69,1.0,9.0,414.0,25662.1,16809.9,37.28581026230423,55.56929676708996,0.19664958434582802,0.0813535821289362,0.04143262348705416,0.005100005034568265,0.004093177357335936,0.002992285537488475,0.05592905516752179,0.05302161953094192,0.6550477162819879,3.41
HH9185-10-0001-001,14.0,49.86,2.0,12.0,203.0,36392.7,13326.5,37.639308061798474,55.69036457600372,0.3851623356563503,0.018440055309451517,0.012249099565518324,0.012047885189216373,0.002268558055649077,0.0023610261551038126,0.033159359012286026,0.002369923613638521,0.3661860757789337,4.155
IH2921-10-0002-001,18.0,57.65,1.0,17.0,870.0,99980.1,54145.9,37.76584792217442,55.79672220269555,0.27825401895220214,0.016977248798115983,0.020910996883002873,0.002156374399882109,0.0027669523894843584,0.006780238031466246,0.004042764173312436,0.030273567764291107,0.5415667717875857,3.3911764705882352
HH3296-10-0001-001,34.0,99.88,2.0,32.0,619.0,49323.3,28694.1,37.440852001912326,55.6717364790801,0.38583825974225855,0.0079733415412649,0.014770415243238669,0.010125853218475953,0.0021264583050710907,0.003547009816513799,0.010670229049941275,0.002311015409114182,0.5817554786480222,3.12125
TT0000-10-0514-001,16.0,49.95,1.0,15.0,1455.0,123575.0,66563.0,37.3872863463489,55.52058008108462,0.21940797846471297,0.0804819523533981,0.11875812539775588,0.035974753848806024,0.00365959614883006,0.027029099386166596,0.05080773382055137,0.09195518027894276,0.538644547845438,3.33
HG8089-10-0002-001,35.0,99.79,2.0,33.0,1248.0,109199.3,61589.7,37.60230859494849,55.85091602564534,0.2530534333666261,0.012954144756132104,0.010829221273808923,0.011995577315449302,0.0013992531905659105,0.001400837301891827,0.01204079505921652,0.0261153999680225,0.5640118572188649,3.023939393939394
IH6372-10-0003-001,24.0,74.39,1.0,23.0,192.0,14823.1,10650.89,37.878644041189666,55.712426215245074,0.205117869880194,0.002547020106075311,0.023309722254294864,0.006723386107113685,0.0037027407007201745,0.006668201296275486,0.03506971822217456,0.05604261152037816,0.718533235288165,3.2343478260869567
HI3953-10-0001-001,19.0,58.41,2.0,17.0,797.0,65155.4,36888.7,37.49868497048012,55.56087019133059,0.2860501245794196,0.028903260018423863,0.05030975532979092,0.006058477815097289,0.0016329838994525365,0.004773665742634104,0.040878017545759905,0.05441684535315488,0.5661648919352809,3.435882352941176
HH5071-10-0002-001,16.0,55.0,2.0,14.0,892.0,130911.7,72680.8,37.49791902169952,55.71593439751078,0.5683569547535858,0.008918990234919351,0.017522609373750535,0.016033262504136465,0.0022142007893931324,0.0030247169604306384,0.05838591552991826,0.039139325219304376,0.5551894903205749,3.9285714285714284
HH9038-10-0002-001,11.0,26.5,3.0,8.0,118.0,30000.0,14823.2,37.6356968157323,55.76934499579021,1.0800533729919761,0.003357549302777889,0.011656614250747183,0.001977868384461276,0.0019079532749488788,0.0028524331958864778,0.03832759835837533,0.028879880663560002,0.4941066666666667,3.3125
HI2705-10-0001-001,25.0,78.8,1.0,24.0,198.0,16215.7,10410.2,37.42664403624368,55.65780480380722,0.209467894716852,0.009501298804669465,0.03460043126673113,0.004701601576707235,0.0030977934471971727,0.003325189866502138,0.015412344486821862,0.01627681546896262,0.6419827697848381,3.283333333333333
HH9366-10-0001-001,55.0,204.69,2.0,53.0,1190.0,99144.1,72788.4,37.6458888633991,55.72138754009651,0.5025971215230749,0.01339304996412238,0.00297540968532684,0.008018950736758483,0.00013070917882235597,0.0014097198787766268,0.040963318977609915,0.01599136794689155,0.7341677417012207,3.8620754716981134
HG5861-10-0001-001,33.0,100.0,1.0,32.0,620.0,43919.6,26715.78,37.505150397963355,55.88256560780024,0.29497637818244216,0.024694231155862542,0.014585733372966475,0.004359948806263583,0.001082065522434737,0.003326644743955331,0.011295021938857126,0.005222015495455728,0.6082883268517928,3.125
HH4270-10-0002-001,29.0,98.06,3.0,26.0,548.0,79944.9,41824.3,37.47485782843249,55.714969054483525,0.4707781236167679,0.015182932616608052,0.01529211055816492,0.004753407149047472,0.005713576385508691,0.0066318691893187,0.054865986476861396,0.042522778406349285,0.5231640792595901,3.7715384615384617
HH3474-10-0001-001,61.0,198.15,2.0,59.0,1843.0,174328.7,96945.5,37.43825329177334,55.7085330053151,0.41487602093965625,0.023469688312074806,0.01999080411977828,0.014355044233023676,0.0024837918610776553,0.007574593475691679,0.017729562590576575,0.02224874534330309,0.556107514138521,3.3584745762711865
HH3650-10-0002-001,27.0,82.5,2.0,25.0,1488.0,202784.98,106707.6,37.455332262123065,55.74871820857243,0.399687599913231,0.017360715629499077,0.023692669059567403,0.01818173975988541,0.0019569485918172636,0.01437889379727167,0.05450555311768261,0.026783938638989212,0.5262105704278492,3.3
HH7116-10-0001-002,56.0,190.0,2.0,54.0,1862.0,164769.0,102168.0,37.570522116346524,55.80594746813639,0.45011154455201746,0.01140178120085853,0.011067512929636794,0.0086670361535872,0.004293606251692933,0.005644884718860938,0.031812069670506385,0.014240878825887286,0.6200680953334669,3.5185185185185186
IH0648-10-0001-002,27.0,88.7,2.0,25.0,985.0,104473.6,59487.8,37.688221574570065,55.75170026234906,0.41337093491159754,0.00674760111184035,0.014559752935653343,0.0018075610461074298,0.00030281090910471846,0.002338077074121477,0.018341091121251367,0.006971286076440081,0.5694050937270276,3.548
HI5606-10-0002-001,50.0,169.2,3.0,47.0,1502.0,139632.0,99214.1,37.522737694703686,55.6562899232141,0.3941769847188408,0.013829237074858317,0.0645958983604323,0.008181355264898011,0.00018052369462209696,0.0036574143688242818,0.0632323555572951,0.023622703068498712,0.7105398475994041,3.5999999999999996
HG1539-10-0002-001,15.0,46.205,1.0,14.0,571.0,35669.4,29141.1,37.38179249601073,55.93234134051925,0.21220674857019145,0.08103949960216184,0.017725727268523995,0.008352491102306387,0.0015682078332752522,0.005009422843737095,0.015351453164083633,0.10990614022885015,0.8169775774193005,3.3003571428571425
GI9170-99-0001-001,18.0,57.13,1.0,17.0,699.0,48805.82,30046.4,37.30257231918186,55.54887597723207,0.21262601284009622,0.09114959613020238,0.05984847354177668,0.01907807573090599,0.008006675213514364,0.012351915458579756,0.04320584701872877,0.03252892568446436,0.6156314964076006,3.360588235294118
TT0000-10-0690-001,25.0,89.96,2.0,23.0,511.0,98320.7,61876.2,37.54988152160504,55.76294595514195,0.7852995495719152,0.011242632459364424,0.007014061048085101,0.0098304975018719,0.006768853167217614,0.0030864101873582165,0.0026526330519033767,0.0028043418461078675,0.6293303444747647,3.9113043478260865
IH1416-10-0001-001,34.0,97.68,2.0,32.0,732.0,68247.5,40071.7,37.71562147604323,55.805767788639265,0.30107270682360665,0.009402007620869617,0.02034716996519768,0.007288036842017011,0.00041141299066096916,0.0027968058805106976,0.00781838523850063,0.022760084032484685,0.5871526429539543,3.0525
HH4979-10-0002-001,18.0,60.0,1.0,17.0,478.0,59914.3,36100.0,37.499216280567275,55.70090063745425,0.37469411855468937,0.004979037868665336,0.032441830349851354,0.01122389035232111,0.002406655713201133,0.003695116708115755,0.06099280333358506,0.05201495119371389,0.6025272764598768,3.5294117647058822
TT0000-10-0783-001,18.0,54.91,2.0,16.0,308.0,29288.6,19735.9,37.50540890806651,55.7917142032627,0.44005223345959277,0.012020146953438856,0.003995690030156938,0.014508328953688782,0.0031600048773374467,0.002822618047638454,0.04648866624764945,0.019467934820485,0.6738423823603724,3.431875
HI2754-10-0001-001,17.0,52.32,2.0,15.0,414.0,42582.2,20730.4,37.49975696228759,55.55670514566446,0.2890336453320561,0.025026210219131886,0.04602054002145435,0.008013101522815258,0.0012877341549052854,0.008927451205482788,0.04276472482828449,0.0584671322430431,0.486832526266844,3.488
HG6081-04-0002-001,25.0,75.0,3.0,22.0,84.0,8303.1,3523.9,37.53409736741465,55.86377804662874,0.31903371798569713,0.013386330713178806,0.010546788755704547,0.004981063960221701,0.001362191293559443,0.0010895861492920423,0.041021812871082024,0.0065278663370614675,0.4244077513217955,3.409090909090909
HH7807-10-0001-001,31.0,97.75,2.0,29.0,730.0,123114.78,50638.78,37.594128095625365,55.81973717847978,0.4041706252092499,0.0072275812320520645,0.01676822744401401,0.009910561044839594,0.00457145764338028,0.00246462042846494,0.019470401542808633,0.004978699725441485,0.41131357258649204,3.3706896551724137
GI6042-10-0002-001,20.0,63.5,1.0,19.0,584.0,42456.94,26537.86,37.20058938258477,55.59529555110033,0.17685745951897924,0.13996287041531202,0.017314561099194985,0.002665865353139096,0.0036942869462415254,0.005552515439975343,0.008481819106540755,0.12286201768076283,0.6250535248183218,3.3421052631578947
HI5167-10-0004-001,16.0,53.77,1.0,15.0,391.0,25430.3,20236.0,37.50554140230692,55.55430523157107,0.224755779834847,0.019550312525550374,0.042974472672767036,0.013253955496705674,0.0039316926003104885,0.004844652890073703,0.04896963492573345,0.06069893981835579,0.7957436601219805,3.5846666666666667
HI4599-10-0001-001,15.0,47.6,1.0,14.0,205.0,16133.0,10032.6,37.51948082567918,55.496016292884605,0.22004329672004533,0.04223245549586342,0.01932035850943341,0.004737759134386034,0.0015179324701126077,0.004886430619584179,0.005644683137130156,0.06879660339675327,0.6218682204177772,3.4
HH9570-10-0002-001,22.0,75.0,2.0,20.0,819.0,160977.6,78502.5,37.65094383100477,55.71615607309111,0.46773894891352297,0.011145259082056118,0.008465112554926135,0.008997590872870045,0.0007741281427134957,0.005172195288278453,0.04187389223395705,0.010568774313507766,0.48766101619107255,3.75
HH8295-10-0001-001,29.0,91.93,2.0,27.0,1208.0,112144.5,70757.2,37.60882206532446,55.67316825786853,0.37360789074124884,0.0018997174733725243,0.015108547455323293,0.0022441479444991756,0.0047938739863030546,0.0036627605861274714,0.03052393911646821,0.0074606826510376706,0.6309466803989495,3.404814814814815
HH9479-10-0002-003,25.0,80.6,1.0,25.0,844.0,71536.6,42758.4,37.650527206052764,55.70077583606627,0.28116251263262837,0.00977668396740731,0.00310472119252653,0.005863117387469801,0.007524969917617698,0.006431881296492711,0.04168447498998304,0.009841510754366276,0.5977136179242514,3.2239999999999998
HH2711-10-0002-001,23.0,83.7,1.0,22.0,752.0,105174.8,57468.7,37.424488907904944,55.813211779675484,0.38288559721397514,0.012360816020917693,0.01473703170265912,0.010394330674263286,0.002418258004415796,0.0037885674907872573,0.043255950533952245,0.016848229719939285,0.5464113076516427,3.8045454545454547
TT0000-10-0738-001,33.0,99.55,1.0,32.0,810.0,49582.9,33478.0,37.643926372326156,55.62767294615842,0.31148486719854535,0.014970816110203813,0.02289717860711354,0.006280742303933073,0.0027648997868043004,0.004331221711652764,0.008931018648056807,0.010833164299729414,0.6751924554634763,3.1109375
HI0493-10-0001-001,16.0,48.63,1.0,15.0,320.0,19292.3,14810.2,37.348620660897524,55.51025455166677,0.16818897478399492,0.10857718725682707,0.11021446830772375,0.009726945910047673,0.007063415314602433,0.007620251748062209,0.014775549616810433,0.053670083156227226,0.7676741497903309,3.242
IH0167-10-0001-001,32.0,99.15,2.0,30.0,932.0,58982.65,47109.6,37.67666243423194,55.72069247307576,0.3389554467493778,0.0018602924860183796,0.002651465549644501,0.012284027818640565,0.00318047552267235,0.005949067877948284,0.01777524531338594,0.005053732860037217,0.7987026693442901,3.305
HH6920-10-0001-001,26.0,85.9,1.0,25.0,635.0,75342.4,40486.1,37.5644356073164,55.7988186617626,0.3878574960891986,0.010073847820128237,0.018934281350754235,0.00413215482687425,0.000975407343458103,0.004493293651437469,0.03430887050471143,0.02173782009622536,0.5373614326063412,3.4360000000000004
HG8185-10-0001-001,29.0,99.5,1.0,28.0,590.0,65820.0,28600.0,37.60626609747748,55.85774089289737,0.335971878636572,0.007125131151335866,0.017446538654958585,0.004118425700983941,0.001956725962792488,0.002824365223007808,0.019023434281103493,0.019474504108701156,0.4345183834700699,3.5535714285714284
IH2417-10-0001-001,35.0,99.98,2.0,33.0,2131.0,150085.9,84197.7,37.75019835979255,55.804177613780155,0.308419941931766,0.005174784830011762,0.004446317415125367,0.013736495381797888,0.0023997685712852787,0.004540511404222278,0.017264627131884546,0.04137574396829335,0.5609967358692589,3.0296969696969698
IH2759-10-0001-001,31.0,99.5,1.0,31.0,760.0,79269.72,43741.6,37.74778638706806,55.73681382601877,0.31255412622641404,0.011210939572190525,0.008940311742656125,0.0036877720882108308,0.0017446972939647262,0.004405388094821055,0.052373869500417766,0.017152259516195777,0.5518071717674794,3.2096774193548385
TT0000-10-0839-001,39.0,142.9,2.0,41.0,1295.0,144218.7,81027.4,37.58204792611491,55.780528317266054,0.6697574878352823,0.004119788643975854,0.01458714184772411,0.005028883672447769,0.004854296969782823,0.006225297269922802,0.01816477861008523,0.0041729266460643465,0.5618369878524767,3.4853658536585366
HI0486-10-0001-001,17.0,50.0,2.0,16.0,1301.0,113383.2,62587.8,37.34672271619766,55.52164428983418,0.18956311498729278,0.10033139324908084,0.09925357969536792,0.005036697160119019,0.0020012968093073764,0.0045775240795861375,0.024954979132420684,0.05152400551915521,0.5520024130559025,3.125
HH4587-10-0002-001,28.0,99.8,2.0,28.0,587.0,56756.0,30303.14,37.48425348821199,55.68809887181386,0.41358043261310856,0.0009579817090158222,0.021234910400883024,0.006856427838421537,0.0063749179360458085,0.007432544526980984,0.04219985711038724,0.03666827826581461,0.5339195855944746,3.564285714285714
TT0000-10-0679-001,15.0,45.77,1.0,14.0,143.0,10053.5,6459.3,37.169375840070906,55.58892943811517,0.23316211390334127,0.17173760916502104,0.008723783419106979,0.009204707961904625,0.002380857214439926,0.0007995599371259822,0.018029962794967335,0.14502881143938096,0.6424926642462824,3.2692857142857146
HG6383-10-0001-001,13.0,127.13,,13.0,103.0,6890.4,5629.1,37.54429729003062,55.862280857961636,0.30003771321413913,0.0052028522582948065,0.01354032397207236,0.003124194124895334,0.0029159487777424904,0.0020279448839794155,0.04862637530751826,0.016413102792294312,0.8169482178102869,9.779230769230768
HI5063-10-0001-001,18.0,59.73,1.0,17.0,673.0,54064.7,35027.0,37.50114229391903,55.561406794658815,0.2891826859540325,0.02789852559266292,0.05045604401579952,0.008557084152871097,0.0014655569479431205,0.006198312256428839,0.04323220300157824,0.053680890054417035,0.6478719016289742,3.5135294117647056
HG4372-10-0003-001,32.0,100.0,2.0,30.0,1223.0,102366.9,69625.8,37.478910781987665,55.878751018683865,0.28649585240986325,0.002033016236428618,0.009986885157899517,0.012501313909651339,0.007992905613388165,0.010415518734081192,0.01884030984557829,0.017323269665899962,0.6801593093079893,3.3333333333333335
HH5106-10-0002-001,24.0,78.55,1.0,22.0,728.0,84954.2,45900.0,37.50532017275412,55.8229688089535,0.32896025470748397,0.00828623309378819,0.008247244037859418,0.011391010268375006,0.004359699452307308,0.001459070835701706,0.015452936567587786,0.008118859958660577,0.5402911215690337,3.5704545454545453
IH0648-10-0001-001,27.0,96.0,1.0,26.0,1105.0,112163.8,65718.8,37.68971360421691,55.75212292493378,0.4049216263573892,0.008169178363346715,0.013084994573389528,0.003347474899501468,0.001702797861314171,0.0031053146490879094,0.01875185975142205,0.008484308014514828,0.5859180947863749,3.6923076923076925
HH6441-10-0001-001,19.0,73.55,2.0,17.0,90.0,26333.6,10690.11,37.54944789850873,55.763895526449886,0.7930342290123488,0.010209582287625004,0.00726625659265053,0.010214494488797205,0.0071895531830066875,0.0028540541508192047,0.0024023658150700246,0.003737583567430814,0.40594943342345907,4.326470588235294
HH9564-99-0001-001,12.0,50.11,1.0,11.0,188.0,53930.0,25294.7,37.65438411784146,55.725332241552266,0.7839007449827002,0.01321733300634792,0.007033777408567746,0.0013559204500424393,0.006407948907303856,0.006881076783524427,0.035647375059950796,0.015128738132644606,0.46902837010940107,4.555454545454546
GG4717-10-0001-001,26.0,78.4,1.0,25.0,964.0,59027.0,37292.3,37.171476325358945,55.96582756825549,0.22681182524171237,0.21311856528026982,0.021142868161757946,0.0053315053189352925,0.0022344446663503936,0.002488942450474215,0.03146425600199999,0.2538126620384021,0.6317837599742491,3.136
IH3265-10-0001-001,34.0,99.64,1.0,33.0,935.0,55080.0,38120.5,37.77218443381924,55.72325786288755,0.2528108922059698,0.010766188119383365,0.026075941445439964,0.0027381562682579096,0.002755788029405525,0.003992428667732201,0.02629923833191632,0.011888853796040428,0.692093318809005,3.0193939393939395
HH7158-10-0001-001,14.0,45.4,1.0,13.0,202.0,55538.2,31981.9,37.57199873168777,55.73570299164915,0.47340838105621996,0.010852739559231191,0.007382094445150267,0.005882717180206815,0.006439774186476228,0.006946487350472127,0.02016972295905905,0.01271854177731583,0.5758540968198466,3.4923076923076923
HH2001-10-0002-001,30.0,95.3,3.0,30.0,957.0,113243.78,59607.4,37.402120477343125,55.830339282717425,0.3325619854688938,0.02054043447722162,0.003668619267615599,0.019491734381645615,0.0030235545518152475,0.0016560961788647278,0.03570269518161279,0.014622715143201638,0.5263635671645719,3.1766666666666667
GI9117-10-0001-001,18.0,59.8,1.0,17.0,549.0,37565.5,29249.6,37.306595058929396,55.63694789076854,0.26889670651258274,0.02863982072971471,0.023785639992642493,0.001835111619150551,0.0029265364059738908,0.007974010142074365,0.03177193921293079,0.016731678300330333,0.7786293274414023,3.5176470588235293
HG3778-10-0002-001,23.0,74.08,2.0,22.0,647.0,90240.1,49455.33,37.4571711333156,55.86849422307917,0.34166948656103746,0.018054583618189197,0.014376492463719288,0.01623846940183861,0.006336779067659474,0.007526942292650265,0.042847219745684124,0.027644604913672162,0.5480416134290631,3.367272727272727
GI5577-10-0003-001,13.0,30.0,3.0,9.0,276.0,46863.8,18449.2,37.18454846112444,55.53667812123052,0.10411176751020607,0.17927292418001223,0.06312929516792107,0.022310944471183192,0.014983761170439177,0.020118600118179272,0.030716979109736618,0.11255398790509488,0.39367699589021804,3.3333333333333335
GI9364-10-0006-001,10.0,33.225,1.0,9.0,370.0,25736.6,16227.3,37.312744436498505,55.55689014369481,0.12318056070478806,0.0803095063755522,0.053544561792087594,0.012478479178881617,0.0024974068184475387,0.0024974068184475387,0.03073626188597056,0.04336332530445514,0.6305145201774904,3.691666666666667
HI3123-10-0001-001,25.0,74.84,1.0,24.0,566.0,28025.85,23802.6,37.44316682641282,55.624099201337074,0.26396020309552715,0.008991743400664899,0.05962663134298541,0.017528548224011137,0.020124547094860758,0.02342699087519731,0.010734319685752705,0.009472833609359204,0.8493087631597257,3.1183333333333336
TT0000-10-0714-001,24.0,75.0,1.0,23.0,1782.0,109361.4,62527.5,37.57608385001675,55.607411204960194,0.3276766018596514,0.020969532086357594,0.025038134694567647,0.013968586408656338,0.00014291953908382354,0.00174613479866755,0.027497682942127098,0.03613953781325843,0.5717510931644987,3.260869565217391
HI3443-10-0001-001,16.0,49.47,1.0,15.0,454.0,34786.8,19660.3,37.445367033582194,55.58886234964458,0.30614783321490935,0.011807863873491644,0.09458418555130828,0.006705324599024688,0.008649998068251709,0.015219744361988795,0.02522932841928474,0.038438982280671594,0.5651655225545321,3.298
IH1668-10-0001-001,44.0,148.5,3.0,41.0,1075.0,88536.5,45861.0,37.728023884949685,55.72057088907829,0.31617162748154387,0.011286069691019057,0.008477252981045671,0.007069312493046309,0.0036941867773485526,0.005035432758366935,0.040967115760893416,0.00786874628990374,0.5179897556375055,3.6219512195121952
HH5354-10-0002-001,60.0,198.66,2.0,58.0,539.0,58276.9,36005.8,37.50955956323135,55.742071391586244,0.36197260477444526,0.006647839193510537,0.005803143833595883,0.012076320798852578,0.0060237263911602605,0.003427095616293257,0.04786914371465912,0.011075916266385263,0.6178400017845836,3.425172413793103
HG9297-10-0001-001,24.0,82.5,1.0,23.0,450.0,49343.7,32980.7,37.641823855341705,55.83791965274743,0.4818132313037235,0.007798031770030406,0.009663876584851855,0.00882578132819542,0.0026716528843513947,0.0012273144240738882,0.006700451040298083,0.025462334368876502,0.6683872510573792,3.5869565217391304
HH6449-10-0001-001,75.0,294.95,5.0,70.0,215.0,67338.1,27222.6,37.549518821194276,55.75113339679042,0.8238714024448937,0.008219052237692906,0.009509826891931115,0.006922612272460659,0.003675453748117382,0.004480969480762268,0.013991051012215922,0.009026438154098397,0.4042674206726949,4.213571428571428
HG8686-10-0001-001,21.0,69.32,1.0,21.0,956.0,104804.6,60040.4,37.620495901257264,55.85272950107369,0.30548242302045775,0.0188285414337394,0.020730538899119775,0.00915375365353013,0.0015264649632571873,0.004296661772807179,0.020782575874282776,0.028290473303592713,0.5728794346813021,3.3009523809523804
HH5765-10-0001-001,21.0,74.915,3.0,18.0,56.0,20756.3,10761.56,37.52337843848873,55.72338727515205,0.4037276947370858,0.013879684173915307,0.011998368611572633,0.014236080545302945,0.00493702101971969,0.004345713017562344,0.03240863728761451,0.020814457364977414,0.5184719820006456,4.161944444444445
HH7157-10-0002-001,16.0,58.2,2.0,14.0,63.0,23210.0,13833.6,37.57129864776456,55.73746773570645,0.7311919287761277,0.009042620122685613,0.005527359817367854,0.004994923862032698,0.005378533659758719,0.006550249648907103,0.020738065431951863,0.011573928698359624,0.5960189573459715,4.1571428571428575
IH8277-10-0001-001,25.0,76.14,1.0,25.0,576.0,47866.1,35887.5,37.94069453923575,55.703955832791316,0.15421101280579835,0.0144551941892411,0.08589221171835087,0.009970723253787962,0.004098732944659425,0.0025319630065009937,0.056347719650633114,0.015368257425202935,0.7497477337823637,3.0456
HH3782-10-0001-001,34.0,99.9,1.0,33.0,930.0,59903.5,39302.8,37.46174782404009,55.6947935744406,0.33539993451749006,0.0243265533931323,0.005774194764565335,0.009798816654382324,0.0031760232798972985,0.0028401432592897744,0.03634438108248205,0.019297693862625878,0.6561018972180257,3.0272727272727273
HH3551-10-0001-001,21.0,82.38,2.0,19.0,489.0,131683.6,63840.6,37.45941335812396,55.745762535093334,0.5494586681793809,0.012457424276500286,0.019690276449491013,0.013959789717144766,0.004652724859023734,0.009965339884888317,0.05505610587647551,0.028893150138225493,0.4848029671120777,4.33578947368421
HI6102-10-0002-001,26.0,92.95,1.0,25.0,826.0,83537.6,49540.9,37.538370443978366,55.66347998776165,0.45796146829447404,0.0067429133024602276,0.05091958522020849,0.010588886635182964,4.733941203176894e-05,0.006108307414006631,0.06269249495374096,0.00832512779121241,0.5930371473444294,3.718
II1300-10-0003-001,17.0,57.75,1.0,16.0,183.0,7968.2,6435.6,37.715442724046035,55.66429028702273,0.3732042904471431,0.03116522522652192,0.005262932408228613,0.016438763553505535,0.0039119531356173074,0.008598852663822123,0.04281985855458525,0.018567297244584918,0.8076604502899024,3.609375
HG9483-10-0001-001,27.0,77.61,2.0,25.0,1120.0,81058.3,47641.8,37.64795650228405,55.861440841202075,0.33537301667725655,0.007832303631137709,0.015783361095720302,0.0025899408604887863,0.0032143693645413592,0.0029008075227211,0.011687611340683524,0.017231557912596687,0.5877473374102343,3.1044
IH2162-10-0002-001,29.0,89.9,1.0,28.0,1106.0,68575.88,44036.81,37.743189118170285,55.72970224088294,0.3495012671155845,0.010413476484412425,0.01050359353519991,0.009549072989280614,0.0017319093425855676,0.002109762612047648,0.05420307639480604,0.010801743826742136,0.6421617921636587,3.210714285714286
TT0000-10-0824-001,17.0,51.6,1.0,16.0,393.0,16005.2,13112.0,37.464370903544044,55.58449412607219,0.3095545475,0.016645488920009877,0.08502079440211667,0.015217853673360971,0.007354553599832732,0.0078033985758441254,0.01832873881208873,0.043877821831525284,0.8192337490315647,3.225
HI1713-10-0001-001,20.0,61.59,1.0,19.0,1003.0,90661.3,51996.9,37.39221129168934,55.644590591352596,0.2516792759730257,0.0051008898638055435,0.02611077440109398,0.009465377510825062,0.001876738196993373,0.0031781769912727193,0.019002792423836155,0.010887860500756194,0.5735291684544563,3.241578947368421
HG1183-10-0001-001,26.0,74.8,1.0,25.0,799.0,61206.8,39332.09,37.372734185233284,55.860840349667676,0.22711181154903817,0.01838512858588645,0.027415929905378285,0.008236813749384508,0.0027265643427419116,0.0014874109590245826,0.0050781108176885595,0.05472212143986306,0.6426098080605422,2.992
GI9812-10-0001-001,18.0,59.8,1.0,17.0,577.0,41929.8,32387.4,37.330596424524494,55.644355028743746,0.2411971536663998,0.011259264451911695,0.012826991416952292,0.009649226024789057,0.005834840488269002,0.006289350038947048,0.048961066835677365,0.012578440904853863,0.7724196156432894,3.5176470588235293
IH0847-10-0001-001,26.0,84.8,2.0,24.0,501.0,49414.7,24930.0,37.69632372760487,55.75312884527505,0.38113922258790994,0.009610976910148932,0.006684661078294539,0.009983749341197954,0.0031867179441800297,0.004475086799029496,0.019680556022349954,0.0149734803183652,0.504505744242098,3.533333333333333
IH8074-10-0002-001,24.0,70.49,1.0,23.0,374.0,28621.3,19974.4,37.934921092342066,55.710910552951674,0.20672154544266663,0.010941193529500405,0.07933952806862041,0.013254317163869683,0.004672790472032757,0.004813917615787245,0.04743439665213317,0.007088544520990884,0.6978858402658161,3.0647826086956518
HH4096-10-0001-001,17.0,52.3,3.0,14.0,74.0,10938.0,5056.3,37.46663667881988,55.6726073726737,0.3539724966177928,0.01802994787584529,0.019794397280502366,0.0028627917673312315,0.0011319789373932573,0.00400650594731139,0.01875687819370535,0.023700673809312893,0.46226915341012986,3.7357142857142853
II1117-10-0002-001,54.0,178.25,2.0,52.0,1494.0,106972.1,74794.7,37.7061775238375,55.63723137620774,0.3447734389813272,0.02656671254791817,0.023174762273201883,0.006940788820143673,0.006372082586114282,0.009494002493071573,0.023070758842611342,0.02084312312267136,0.6991982021480366,3.4278846153846154
HG0932-10-0001-001,15.0,47.22,1.0,14.0,549.0,37473.9,30817.0,37.38803011123344,55.93244211098359,0.24444460541208518,0.08346177798356802,0.018175321748241397,0.005159389062558468,0.004935230040455152,0.004092599118278361,0.014808733057093624,0.10819176966952315,0.8223590285505378,3.3728571428571428
